entry_id,datetime,field2,field2_neg,field2_deviasi,field2_neg_deviasi
3006,2026-03-03 04:16:02+07:00,381.5,-381.5,109.1309628008753,-109.1309628008753
3008,2026-03-03 04:26:02+07:00,380.7,-380.7,108.33096280087528,-108.33096280087528
3010,2026-03-03 04:36:02+07:00,379.3,-379.3,106.9309628008753,-106.9309628008753
3012,2026-03-03 04:46:02+07:00,377.4,-377.4,105.03096280087527,-105.03096280087527
3017,2026-03-03 04:56:02+07:00,369.6,-369.6,97.23096280087532,-97.23096280087532
3019,2026-03-03 05:06:02+07:00,366.3,-366.3,93.9309628008753,-93.9309628008753
3021,2026-03-03 05:16:02+07:00,362.5,-362.5,90.1309628008753,-90.1309628008753
3023,2026-03-03 05:26:02+07:00,358.1,-358.1,85.73096280087532,-85.73096280087532
3025,2026-03-03 05:36:02+07:00,353.4,-353.4,81.03096280087527,-81.03096280087527
3030,2026-03-03 05:46:02+07:00,339.7,-339.7,67.33096280087528,-67.33096280087528
3032,2026-03-03 05:56:02+07:00,334.7,-334.7,62.330962800875284,-62.330962800875284
3034,2026-03-03 06:06:02+07:00,329.6,-329.6,57.23096280087532,-57.23096280087532
3036,2026-03-03 06:16:02+07:00,324.3,-324.3,51.93096280087531,-51.93096280087531
3038,2026-03-03 06:26:02+07:00,318.4,-318.4,46.03096280087527,-46.03096280087527
3043,2026-03-03 06:36:02+07:00,301.7,-301.7,29.330962800875284,-29.330962800875284
3045,2026-03-03 06:46:02+07:00,295.6,-295.6,23.230962800875318,-23.230962800875318
3047,2026-03-03 06:56:02+07:00,288.7,-288.7,16.330962800875284,-16.330962800875284
3049,2026-03-03 07:06:02+07:00,281.5,-281.5,9.130962800875295,-9.130962800875295
3051,2026-03-03 07:16:02+07:00,274.1,-274.1,1.730962800875318,-1.730962800875318
3056,2026-03-03 07:26:02+07:00,253.0,-253.0,-19.369037199124705,19.369037199124705
3058,2026-03-03 07:36:02+07:00,246.0,-246.0,-26.369037199124705,26.369037199124705
3060,2026-03-03 07:46:02+07:00,239.7,-239.7,-32.669037199124716,32.669037199124716
3062,2026-03-03 07:56:02+07:00,232.6,-232.6,-39.76903719912471,39.76903719912471
3064,2026-03-03 08:06:02+07:00,225.8,-225.8,-46.56903719912469,46.56903719912469
3069,2026-03-03 08:16:02+07:00,207.1,-207.1,-65.26903719912471,65.26903719912471
3071,2026-03-03 08:26:02+07:00,201.8,-201.8,-70.5690371991247,70.5690371991247
3073,2026-03-03 08:36:02+07:00,196.1,-196.1,-76.26903719912471,76.26903719912471
3075,2026-03-03 08:46:02+07:00,190.4,-190.4,-81.9690371991247,81.9690371991247
3077,2026-03-03 08:56:02+07:00,185.6,-185.6,-86.76903719912471,86.76903719912471
3082,2026-03-03 09:06:02+07:00,173.5,-173.5,-98.8690371991247,98.8690371991247
3084,2026-03-03 09:16:02+07:00,170.4,-170.4,-101.9690371991247,101.9690371991247
3086,2026-03-03 09:26:02+07:00,167.8,-167.8,-104.5690371991247,104.5690371991247
3088,2026-03-03 09:36:02+07:00,165.5,-165.5,-106.8690371991247,106.8690371991247
3090,2026-03-03 09:46:02+07:00,163.5,-163.5,-108.8690371991247,108.8690371991247
3095,2026-03-03 09:56:02+07:00,160.4,-160.4,-111.9690371991247,111.9690371991247
3097,2026-03-03 10:06:02+07:00,160.2,-160.2,-112.16903719912472,112.16903719912472
3099,2026-03-03 10:16:02+07:00,160.3,-160.3,-112.0690371991247,112.0690371991247
3101,2026-03-03 10:26:02+07:00,160.6,-160.6,-111.76903719912471,111.76903719912471
3103,2026-03-03 10:36:02+07:00,161.9,-161.9,-110.4690371991247,110.4690371991247
3108,2026-03-03 10:46:02+07:00,165.4,-165.4,-106.9690371991247,106.9690371991247
3110,2026-03-03 10:56:02+07:00,167.3,-167.3,-105.0690371991247,105.0690371991247
3112,2026-03-03 11:06:02+07:00,169.9,-169.9,-102.4690371991247,102.4690371991247
3114,2026-03-03 11:16:02+07:00,172.5,-172.5,-99.8690371991247,99.8690371991247
3116,2026-03-03 11:26:02+07:00,175.7,-175.7,-96.66903719912472,96.66903719912472
3121,2026-03-03 11:36:02+07:00,185.7,-185.7,-86.66903719912472,86.66903719912472
3123,2026-03-03 11:46:02+07:00,189.7,-189.7,-82.66903719912472,82.66903719912472
3125,2026-03-03 11:56:02+07:00,193.8,-193.8,-78.5690371991247,78.5690371991247
3127,2026-03-03 12:06:02+07:00,198.9,-198.9,-73.4690371991247,73.4690371991247
3129,2026-03-03 12:16:02+07:00,203.8,-203.8,-68.5690371991247,68.5690371991247
3134,2026-03-03 12:26:02+07:00,218.6,-218.6,-53.76903719912471,53.76903719912471
3136,2026-03-03 12:36:02+07:00,223.4,-223.4,-48.9690371991247,48.9690371991247
3138,2026-03-03 12:46:02+07:00,228.1,-228.1,-44.26903719912471,44.26903719912471
3140,2026-03-03 12:56:02+07:00,233.2,-233.2,-39.169037199124716,39.169037199124716
3142,2026-03-03 13:06:02+07:00,238.2,-238.2,-34.169037199124716,34.169037199124716
3147,2026-03-03 13:16:02+07:00,251.5,-251.5,-20.869037199124705,20.869037199124705
3149,2026-03-03 13:26:02+07:00,255.8,-255.8,-16.569037199124693,16.569037199124693
3151,2026-03-03 13:36:02+07:00,259.5,-259.5,-12.869037199124705,12.869037199124705
3153,2026-03-03 13:46:02+07:00,264.0,-264.0,-8.369037199124705,8.369037199124705
3155,2026-03-03 13:56:02+07:00,268.6,-268.6,-3.769037199124682,3.769037199124682
3160,2026-03-03 14:06:02+07:00,277.4,-277.4,5.0309628008752725,-5.0309628008752725
3162,2026-03-03 14:16:02+07:00,280.6,-280.6,8.230962800875318,-8.230962800875318
3164,2026-03-03 14:26:02+07:00,283.2,-283.2,10.830962800875284,-10.830962800875284
3173,2026-03-03 14:36:02+07:00,303.4,-303.4,31.030962800875272,-31.030962800875272
3175,2026-03-03 14:46:02+07:00,304.9,-304.9,32.53096280087527,-32.53096280087527
3178,2026-03-03 14:56:02+07:00,307.0,-307.0,34.630962800875295,-34.630962800875295
3181,2026-03-03 15:06:02+07:00,308.2,-308.2,35.830962800875284,-35.830962800875284
3183,2026-03-03 15:16:02+07:00,309.7,-309.7,37.330962800875284,-37.330962800875284
3185,2026-03-03 15:26:02+07:00,310.5,-310.5,38.130962800875295,-38.130962800875295
3187,2026-03-03 15:36:02+07:00,311.3,-311.3,38.93096280087531,-38.93096280087531
3189,2026-03-03 15:46:02+07:00,311.8,-311.8,39.43096280087531,-39.43096280087531
3193,2026-03-03 15:56:02+07:00,312.3,-312.3,39.93096280087531,-39.93096280087531
3195,2026-03-03 16:06:02+07:00,312.0,-312.0,39.630962800875295,-39.630962800875295
3197,2026-03-03 16:16:02+07:00,312.1,-312.1,39.73096280087532,-39.73096280087532
3199,2026-03-03 16:26:02+07:00,311.1,-311.1,38.73096280087532,-38.73096280087532
3201,2026-03-03 16:36:02+07:00,310.4,-310.4,38.03096280087527,-38.03096280087527
3203,2026-03-03 16:46:02+07:00,308.1,-308.1,35.73096280087532,-35.73096280087532
3206,2026-03-03 16:56:02+07:00,303.7,-303.7,31.330962800875284,-31.330962800875284
3208,2026-03-03 17:06:02+07:00,301.6,-301.6,29.230962800875318,-29.230962800875318
3210,2026-03-03 17:16:02+07:00,299.6,-299.6,27.230962800875318,-27.230962800875318
3212,2026-03-03 17:26:02+07:00,296.4,-296.4,24.030962800875272,-24.030962800875272
3214,2026-03-03 17:36:02+07:00,293.0,-293.0,20.630962800875295,-20.630962800875295
3216,2026-03-03 17:46:02+07:00,290.6,-290.6,18.230962800875318,-18.230962800875318
3219,2026-03-03 17:56:02+07:00,285.2,-285.2,12.830962800875284,-12.830962800875284
3221,2026-03-03 18:06:02+07:00,282.6,-282.6,10.230962800875318,-10.230962800875318
3223,2026-03-03 18:16:02+07:00,280.4,-280.4,8.030962800875272,-8.030962800875272
3225,2026-03-03 18:26:02+07:00,279.2,-279.2,6.830962800875284,-6.830962800875284
3227,2026-03-03 18:36:02+07:00,277.2,-277.2,4.830962800875284,-4.830962800875284
3229,2026-03-03 18:46:02+07:00,276.4,-276.4,4.0309628008752725,-4.0309628008752725
3232,2026-03-03 18:56:02+07:00,275.1,-275.1,2.730962800875318,-2.730962800875318
3234,2026-03-03 19:06:02+07:00,274.6,-274.6,2.230962800875318,-2.230962800875318
3236,2026-03-03 19:16:02+07:00,275.0,-275.0,2.630962800875295,-2.630962800875295
3238,2026-03-03 19:26:02+07:00,275.6,-275.6,3.230962800875318,-3.230962800875318
